44280,13.86
44340,13.85
44400,13.84
44460,13.83
44520,13.82
44580,13.79
44640,13.76
44700,13.75
44760,13.73
44820,13.72
44880,13.69
44940,13.67
45000,13.66
